ID,Posted at,Screen name,Text
789149686661779456,2016-10-20 17:02:01 +0000,HillaryClinton,"At last night's debate, Trump showed again and again that he doesn't have a clue about what makes America great. https://t.co/r5oDWYARU6"
789142394822426624,2016-10-20 16:33:03 +0000,HillaryClinton,RT @HillaryforVA: BREAKING: Voter registration in #VirWINia extended through Friday at 11:59 p.m. Register in minutes at… https://t.co/YDAk1xeCxZ
789138757198946305,2016-10-20 16:18:35 +0000,HillaryClinton,"""Hillary...crushed Donald Trump in the most effective series of debate performances in modern political history."" https://t.co/xlGor2ZAYQ"
789135449654714368,2016-10-20 16:05:27 +0000,HillaryClinton,"RT @HillaryforNC: Today is the day! Make history and vote early for Hillary in NC. Find
your closest polling location:… https://t.co/IWmHxo4mqC"
789132496919228416,2016-10-20 15:53:43 +0000,HillaryClinton,"RT @NickMarroletti: This is what it feels like to make #Herstory. Thank you for early voting for @HillaryClinton, @Alli_Wilber.… https://t.co/XQQMcakEcl"
789125952102170624,2016-10-20 15:27:42 +0000,HillaryClinton,Show Trump his tweets come at a cost—because Hillary supporters are pledging to donate every time he tweets:… https://t.co/Y2L5IgsR5T
789125071986130945,2016-10-20 15:24:13 +0000,HillaryClinton,Our democracy is built on fair elections and peaceful transfer of power. Trump can't threaten that just because he… https://t.co/NXRPbrjvk8
789110902826082304,2016-10-20 14:27:54 +0000,HillaryClinton,"While Hillary was monitoring the raid on Osama bin Laden, Trump was hosting ""the Apprentice"" (which didn't win an E… https://t.co/S8U8AO2cEI"
789103604741341184,2016-10-20 13:58:54 +0000,HillaryClinton,Trump wouldn't say if he'll accept the outcome of the election. That’s horrifying—but part of a pattern. https://t.co/OrT9W4bSGW
789097622720118784,2016-10-20 13:35:08 +0000,HillaryClinton,RT @POTUS: Outstanding 3 for 3 debate sweep for @HillaryClinton! Nobody has ever been more prepared to be @POTUS.
789088574411042821,2016-10-20 12:59:11 +0000,HillaryClinton,Donald Trump wants to compare his last 30 years with Hillary's. Let's do that. https://t.co/Ioq7UDhTCt
789074067399831552,2016-10-20 12:01:32 +0000,HillaryClinton,It's appalling that a presidential nominee of a major party is undermining the pillar of our democracy—just because… https://t.co/KrPGYQyfgb
788964498401071104,2016-10-20 04:46:09 +0000,HillaryClinton,"""I'm happy to compare my 30 years of experience with your 30 years."" —Hillary to Trump #DebateNight https://t.co/TwOpwfFUZ5"
788957930867548161,2016-10-20 04:20:03 +0000,HillaryClinton,That feeling when you win three straight debates. #DebateNight https://t.co/KlH090F57W
788954453676285952,2016-10-20 04:06:14 +0000,HillaryClinton,RT @voxdotcom: Hillary Clinton’s three debate performances left the Trump campaign in ruins https://t.co/7Jc2CrPdRE
788948158466367488,2016-10-20 03:41:13 +0000,HillaryClinton,3/3. #SheWon https://t.co/jMIDESup7K
788945447561879552,2016-10-20 03:30:27 +0000,HillaryClinton,"If you think #SheWon, chip in $5 before the midnight FEC deadline: https://t.co/3U33mS9tYL #DebateNight"
788944256044064768,2016-10-20 03:25:43 +0000,HillaryClinton,"RT @emilyslist: When Trump went low, @HillaryClinton went high. We're prouder than ever to be with her. #SheWon https://t.co/c5JmPWCCqV"
788943124030754817,2016-10-20 03:21:13 +0000,HillaryClinton,RT @BresPolitico: Clinton easily won this debate. She won all 3 debates. I'm not sure Trump ever understood the nature/goal of these debates.
788942334608216064,2016-10-20 03:18:05 +0000,HillaryClinton,RT @jasoncherkis: This will get lost in the Trump news but Hillary Clinton's debate performance was close to flawless.
788942099555254272,2016-10-20 03:17:09 +0000,HillaryClinton,RT @MotherJones: Hillary Clinton eviscerated Trump on abortion during the debate https://t.co/tbApmYn7Cs
788938715762655232,2016-10-20 03:03:42 +0000,HillaryClinton,"RT @HFA: Show Donald that love will always come out on top, including on Election Day. Create your own #LoveTrumpsHate video… https://t.co/yHIp1p0pk2"
788937227237810176,2016-10-20 02:57:47 +0000,HillaryClinton,RT @Toure: Hillary wins another debate. She was strong and smart. Trump said nothing that hurt her and never sounded like he actually knows anything.
788936355250405376,2016-10-20 02:54:19 +0000,HillaryClinton,"20 days left. Let's win this.

Make your custom video to show the world why you believe that #LoveTrumpsHate: https://t.co/QQBKlxyU4D"
788935240668573696,2016-10-20 02:49:53 +0000,HillaryClinton,"RT @elizabethforma: .@HillaryClinton proved tonight: She has brains, guts, thick skin, steady hands, & most of all: basic decency.… https://t.co/QQAc1rn08t"
788934939844681729,2016-10-20 02:48:42 +0000,HillaryClinton,"RT @sean_p_thomas: That's a wrap. 3 debates. 3 wins. A hat trick for @HillaryClinton 🎩. Donald outclassed, outmaneuvered, undone. #Debate"
788933789934350336,2016-10-20 02:44:07 +0000,HillaryClinton,RT @CoryBooker: A strong performance by Clinton. She is the clear winner tonight. 20 days until a HRC election victory and a victory for our Nation. #debate
788933120116613120,2016-10-20 02:41:28 +0000,HillaryClinton,We are about to elect a president—and only one candidate tonight showed she has what it takes. Chip in now: https://t.co/dFFICBH9K5 #SheWon
788932179082567680,2016-10-20 02:37:43 +0000,HillaryClinton,RT if you’re proud of Hillary tonight. #DebateNight #SheWon https://t.co/H7CJep7APX
788931981446877184,2016-10-20 02:36:56 +0000,HillaryClinton,"""Nobody respects women more than me."" —Donald Trump earlier tonight

""Such a nasty woman."" —Donald Trump just now #DebateNight"
788930153686659072,2016-10-20 02:29:40 +0000,HillaryClinton,RT @TheBriefing2016: Trump's tax plan would add significantly to the national debt...$5.3 trillion to be exact. #debatenight https://t.co/bE0UrwohUL
788928930082353153,2016-10-20 02:24:49 +0000,HillaryClinton,"No, you didn't. https://t.co/EM31nVvh59 #DebateNight https://t.co/wZkBTTuq3M"
788927611523198976,2016-10-20 02:19:34 +0000,HillaryClinton,What he said. #DebateNight https://t.co/58lB3k10v4
788926986160832512,2016-10-20 02:17:05 +0000,HillaryClinton,"""Google it."" —Hillary https://t.co/2kptvkpqxn #DebateNight"
788926702500122624,2016-10-20 02:15:58 +0000,HillaryClinton,"RT @timkaine: Donald won't commit to support our election outcome, won’t condemn Putin, and won't defend American democracy. Yet he wants to be president."
788926196297953281,2016-10-20 02:13:57 +0000,HillaryClinton,"If Donald is going to whine before the game is even over, he doesn’t have what it takes to do this job. #DebateNight"
788925767308763140,2016-10-20 02:12:15 +0000,HillaryClinton,"Every time things aren’t going his way, Donald Trump says it’s “rigged.” #DebateNight https://t.co/QuxoTiAXM1"
788925659187933184,2016-10-20 02:11:49 +0000,HillaryClinton,"Trump on losing the Emmy tonight: ""I should've won."" #DebateNight

Trump on losing the Emmy in 2012, 2013, and 2014: https://t.co/EQsmBStnC0"
788924955744407552,2016-10-20 02:09:01 +0000,HillaryClinton,“It’s not just about women—[Trump] never apologizes or says he’s sorry for anything.” —Hillary #DebateNight https://t.co/b1FuQDuBrO
788924680556179457,2016-10-20 02:07:56 +0000,HillaryClinton,"Here's how Trump reacts when he loses an Emmy, the Iowa caucus, a primary, and polls. So yeah, he seems fit for the… https://t.co/xKGCiUUyrq"
788924215084912640,2016-10-20 02:06:05 +0000,HillaryClinton,We have undocumented immigrants in America who are paying more federal income tax than a so-called billionaire. #DebateNight
788923491408117760,2016-10-20 02:03:12 +0000,HillaryClinton,"RT @TheBriefing2016: While Republicans attack the Clinton Foundation, the Clinton Foundation is attacking HIV/AIDs and Malaria.… https://t.co/7VzplApkc0"
788921932590768129,2016-10-20 01:57:00 +0000,HillaryClinton,Donald thinks belittling women makes him a bigger man. It just makes him a bully. #DebateNight
788921017070739456,2016-10-20 01:53:22 +0000,HillaryClinton,"In 2005, Hillary co-sponsored a bill to raise the minimum wage. Trump...did this. https://t.co/iWBGoGigg4… https://t.co/bDxckFe1M8"
788920753756536832,2016-10-20 01:52:19 +0000,HillaryClinton,"In 1995, Hillary declared that ""women's rights are human rights."" Trump lost nearly a billion dollars.… https://t.co/gljLTuIlwL"
788920429314445312,2016-10-20 01:51:02 +0000,HillaryClinton,"In 2011, Hillary advised @POTUS on the mission to take out bin Laden. Trump was on the Apprentice.… https://t.co/PzwYD5OoXu"
788919143949008898,2016-10-20 01:45:55 +0000,HillaryClinton,RT @voxdotcom: It would be impossible for Donald Trump to stick by his tax plan and lower debt. https://t.co/ofvUgXzoaE #debate https://t.co/TW9GVIpYxr
788918723512004608,2016-10-20 01:44:15 +0000,HillaryClinton,"RT @BernieSanders: Donald Trump’s vision for America: tax breaks for billionaires and large corporations, poverty wages for working families. #debatenight"
788918552979972098,2016-10-20 01:43:35 +0000,HillaryClinton,RT @TheBriefing2016: Donald Trump's tax plan would be a yuuuuuuge give away to billionaires--and millionaires like him. #debatenight https://t.co/o88HUcBwA4
788918452669014017,2016-10-20 01:43:11 +0000,HillaryClinton,.@TheEconomist ranked Donald Trump and his economic policies as tied for 4th among the greatest risks to the world… https://t.co/NkhnShXEI2
788917874521931776,2016-10-20 01:40:53 +0000,HillaryClinton,RT @TheBriefing2016: Here's how easy it would be for Donald Trump to launch a nuclear weapon on a whim. #debatenight https://t.co/iz5idvX94b
788917632732893185,2016-10-20 01:39:55 +0000,HillaryClinton,Terrifying. #DebateNight https://t.co/f14hmRUkkr
788917471399014402,2016-10-20 01:39:17 +0000,HillaryClinton,It's been four minutes. Donald Trump could have launched a nuclear weapon by now. #DebateNight https://t.co/vDvFPTKzI0
788916809571401728,2016-10-20 01:36:39 +0000,HillaryClinton,"RT @TheBriefing2016: These men were responsible for launching nuclear missiles.

They don't want Trump to have that power. #debatenight
https://t.co/JeyrtrfMdj"
788916533573591040,2016-10-20 01:35:33 +0000,HillaryClinton,"When the president gives the order to launch a nuclear weapon, that’s it. The officer has to launch. It can take as little as four minutes."
788916311149666306,2016-10-20 01:34:40 +0000,HillaryClinton,"""Vladimir Putin...isn't my best friend."" —Donald Trump #DebateNight https://t.co/sMlHIuxvYx"
788915907313762312,2016-10-20 01:33:04 +0000,HillaryClinton,RT @TheBriefing2016: There's no question Russia's trying to put their thumb on the scales for Trump. There is a question of why Trump is… https://t.co/vf3aJm9Hkn
788915810110676993,2016-10-20 01:32:41 +0000,HillaryClinton,It's pretty clear that Vladimir Putin would rather have a puppet in the White House than a president. #DebateNight
788914509348016132,2016-10-20 01:27:31 +0000,HillaryClinton,"Trump's major policy proposal is to ""build a wall"" and have Mexico pay for it. He choked. Enough said. #DebateNight https://t.co/TakOp35wZl"
788914346403454976,2016-10-20 01:26:52 +0000,HillaryClinton,"RT @TheBriefing2016: Donald Trump went to Mexico, got beat in the room, lied about it, and then pretended it never happened. #debatenight https://t.co/OPPoqOCWcE"
788914026940104709,2016-10-20 01:25:35 +0000,HillaryClinton,We are not going to build a wall and deport 16 million people. That's not happening. #DebateNight
788913644553826305,2016-10-20 01:24:04 +0000,HillaryClinton,"""Hombres""? #DebateNight"
788913204361658369,2016-10-20 01:22:19 +0000,HillaryClinton,"RT @TheBriefing2016: Trump attacked immigrants, calling them criminals and rapists—and that was just in his announcement speech. #debate https://t.co/86cTFLIewM"
788913047817576448,2016-10-20 01:21:42 +0000,HillaryClinton,Trump doesn't know what he's talking about when it comes to women's health. He shouldn't be making the decisions. #DebateNight
788912393346805760,2016-10-20 01:19:06 +0000,HillaryClinton,RT @PPact: .@realdonaldtrump pledged to appoint judges who'd overturn Roe v. Wade. He released a list to prove it:… https://t.co/3zefEwkm3J
788911842668244992,2016-10-20 01:16:55 +0000,HillaryClinton,"This was not actually a hard question.

""I strongly support Roe v. Wade."" —Hillary #DebateNight"
788911522097590272,2016-10-20 01:15:38 +0000,HillaryClinton,"RT @TheBriefing2016: Unlike 92% of Americans, Trump does not support expanding background checks for gun sales. #debate https://t.co/5v3LEuEYpm"
788911026288943104,2016-10-20 01:13:40 +0000,HillaryClinton,"""I see no conflict in saving people’s lives and defending the 2nd Amendment."" #DebateNight https://t.co/SCWq1z3m6C"
788910585207459840,2016-10-20 01:11:55 +0000,HillaryClinton,"The Supreme Court needs to stand on the side of the American people, not on the side of the powerful and wealthy. https://t.co/A9Q1R3xWrm"
788909459586314240,2016-10-20 01:07:27 +0000,HillaryClinton,This election is over in 20 days—but the decision we make will affect our country for generations.  #DebateNight https://t.co/SfQM2FdOAr
788908632838664192,2016-10-20 01:04:09 +0000,HillaryClinton,#DebateNight https://t.co/CkUnCp2o0F
788906579156463617,2016-10-20 00:56:00 +0000,HillaryClinton,Got her back? #DebateNight https://t.co/GpNCJMEOGM
788902939683348480,2016-10-20 00:41:32 +0000,HillaryClinton,Can you say you stepped up when it counted most? Chip in before tonight's #debate to show you're on Hillary's team: https://t.co/3yjNk7jCv4
788895879784697857,2016-10-20 00:13:29 +0000,HillaryClinton,Follow @TheBriefing2016 during tonight's debate so you can help hold Trump accountable to the facts. RT to spread the word. #DebateNight
788888671583866880,2016-10-19 23:44:50 +0000,HillaryClinton,"When it comes to policy plans, there's no comparing Hillary and Trump. #DebateNight https://t.co/LbSCHp6bNM"
788867888182505476,2016-10-19 22:22:15 +0000,HillaryClinton,Maybe there's a reason Donald Trump refuses to release a real plan to combat ISIS. #Debate https://t.co/5cEorgljt3
788847478837768192,2016-10-19 21:01:09 +0000,HillaryClinton,"Trump says disqualifying things almost every day—but his policy ""plans"" matter too. We put them next to Hillary's: https://t.co/mfSjPAEuwD"
788840101367414786,2016-10-19 20:31:50 +0000,HillaryClinton,"RT @TheBriefing2016: Trump is so divisive and offensive, you almost forget his policies are terrible too. https://t.co/A59Zk44qPp"
788837352399482880,2016-10-19 20:20:55 +0000,HillaryClinton,"In 1994, Ryan Moore made an impression on First Lady Hillary Clinton—and she him: ""She has helped make me into the… https://t.co/C1iAjYpoMn"
788823834744979457,2016-10-19 19:27:12 +0000,HillaryClinton,"When there are no ceilings, the sky's the limit. https://t.co/u72wraOmhX https://t.co/a5BnlRg0sF"
788816939858661376,2016-10-19 18:59:48 +0000,HillaryClinton,Do your part to hold Donald Trump to the truth. Follow @TheBriefing2016 during tonight's debate for live fact-checking. #Debates
788803123565498369,2016-10-19 18:04:54 +0000,HillaryClinton,"If this man's resume landed on your desk, would you hire him for anything? https://t.co/y8mWl3kkXe"
788798168586555392,2016-10-19 17:45:13 +0000,HillaryClinton,Spoiler alert: He was actually wrong. #Debate https://t.co/EVaiJio993
788790049232023557,2016-10-19 17:12:57 +0000,HillaryClinton,A #debate preview that says it all. https://t.co/vnn4VMByLB
788775341271592960,2016-10-19 16:14:30 +0000,HillaryClinton,"Donald Trump is good at one thing—driving his companies into the ground.

And now he wants the keys to the U.S. eco… https://t.co/4ruapfFi7Q"
788758537799360512,2016-10-19 15:07:44 +0000,HillaryClinton,Tonight is the final presidential debate. RT this if you're with Hillary. #Debate https://t.co/a6IJYb1xCi
788752844706967553,2016-10-19 14:45:07 +0000,HillaryClinton,RT @TheDemocrats: We are Democrats. Let’s make some more history: https://t.co/F6LZvxQSYV https://t.co/et8Pqu8uBu
788748010771456000,2016-10-19 14:25:54 +0000,HillaryClinton,A man you can bait with a tweet is not a man we can trust with nuclear weapons. https://t.co/YZJvqHDkkq
788725380555366400,2016-10-19 12:55:59 +0000,HillaryClinton,"On November 9, what kind of world do you want to wake up in? https://t.co/nN0EN1MFpd"
788709227632001025,2016-10-19 11:51:48 +0000,HillaryClinton,"Even if Trump's bullying, bigotry, and misogyny weren't disqualifying, his policies would be. https://t.co/9WyNBzycQc"
788562193998614528,2016-10-19 02:07:32 +0000,HillaryClinton,"Check out our new tool: Every time @realDonaldTrump tweets something offensive, automatically donate. https://t.co/6pWTY4BPhY"
788548839560974337,2016-10-19 01:14:28 +0000,HillaryClinton,"Trump reportedly asked this about nuclear weapons: ""If we have them, why can't we use them?""

We can't let him beco… https://t.co/u3YYU5jbhP"
788538659356180481,2016-10-19 00:34:01 +0000,HillaryClinton,Grateful to everyone who performed and turned out at #BroadwayForHillary. A great reminder about how important it i… https://t.co/BnGOv2trkB
788530547593211904,2016-10-19 00:01:47 +0000,HillaryClinton,"Ryan talks about living with a disability—and befriending Hillary back in 1994: ""She looks at me the way I always w… https://t.co/g0XeBjLbTT"
788514533987979266,2016-10-18 22:58:09 +0000,HillaryClinton,The fate of the Supreme Court hinges on the choice we make in 21 days. Here's what's at stake: https://t.co/5fbqR2mDy2
788505495724236800,2016-10-18 22:22:14 +0000,HillaryClinton,Automatically donate every time Trump tweets something offensive with our new tool: https://t.co/XcTt51uKsd https://t.co/WPM1I9yeVv
788489738407796736,2016-10-18 21:19:37 +0000,HillaryClinton,RT @JoeBiden: Be one of the millions of Americans who vote before Election Day. Head to https://t.co/tu6W6eS9xR for more informat… https://t.co/XDy8aWR9Q8
788486898520031232,2016-10-18 21:08:20 +0000,HillaryClinton,"""In the quiet moments backstage or at the end of a long day, I find myself thinking about my mother.""… https://t.co/tEFEXQ5OYP"
788474393265639424,2016-10-18 20:18:39 +0000,HillaryClinton,"Carter.
Bush.
Clinton.
Bush.
Obama.

Not one of them believes Donald Trump has what it takes to be president. https://t.co/PJSn0KxJPj"
788469884510408704,2016-10-18 20:00:44 +0000,HillaryClinton,RT @BrynneCraig: Loved chatting with @BuffyWicks for the @TheRivetersPod about what's at stake in this election! #ImWithHer https://t.co/pj46YmlWir
788438478937808897,2016-10-18 17:55:56 +0000,HillaryClinton,"“Two words give us hope: Madam President."" —@VogueMagazine in its first presidential endorsement https://t.co/2xBHFpChFu"
788424949635682304,2016-10-18 17:02:10 +0000,HillaryClinton,"Ryan talks about living with a disability—and befriending Hillary back in 1994: ""She looks at me the way I always w… https://t.co/8O6vwG3YgY"
788415716559032320,2016-10-18 16:25:29 +0000,HillaryClinton,RT @voguemagazine: Vogue endorses @HillaryClinton for president of the United States: https://t.co/4zstNuUu16 https://t.co/k9tS50Gxy5
788397564647317504,2016-10-18 15:13:21 +0000,HillaryClinton,"RT @ChelseaClinton: What a wonderful tribute to Mrs. Obama & the incredible role model she’s been to countless people, including me https://t.co/FVTU8Y0dpi"
788391627865853953,2016-10-18 14:49:46 +0000,HillaryClinton,"RT @BernieSanders: Progressive economists agree: @HillaryClinton's economic agenda will reduce inequality, raise wages and create jobs. https://t.co/jACCRXa19p"
788387510170812416,2016-10-18 14:33:24 +0000,HillaryClinton,Our metric for success should be how many kids can go as far as their dreams and hard work will take them. https://t.co/e2VOrqh2gi
788378589196611584,2016-10-18 13:57:57 +0000,HillaryClinton,RT @harpersbazaarus: .@HillaryClinton kicks off BAZAAR's #WomenWhoDare issue with a powerful and inspiring essay about her mother: https://t.co/IA6xG4Pymv
788365230648729605,2016-10-18 13:04:52 +0000,HillaryClinton,Two maps that show why no one can afford to stay home on Election Day. https://t.co/fenfom4oPl
788187016924106752,2016-10-18 01:16:43 +0000,HillaryClinton,"Our progress is on the ballot.
Tolerance is on the ballot.
Democracy is on the ballot.

Make a plan to vote:… https://t.co/ywyzFUKNZi"
788170489948667908,2016-10-18 00:11:02 +0000,HillaryClinton,"When Hillary learned that the families of the fallen were only promised $12,000 in benefits, she took action. https://t.co/z9YFcTwYEv"
788153970812395520,2016-10-17 23:05:24 +0000,HillaryClinton,"""She’s a tested, unshakable leader."" —@LasVegasSun endorsing Hillary: https://t.co/8Px21Dz3sx"
788142024671301638,2016-10-17 22:17:56 +0000,HillaryClinton,Election Day is almost here. Make a plan to join your friends and millions across the country to vote on November 8… https://t.co/qo68WvJuCB
788132318934396930,2016-10-17 21:39:22 +0000,HillaryClinton,RT @CMichaelHuntley: Beyonce ended a performance with an urgent plea to young people everywhere about this November.  https://t.co/azeigO0p70
788115255394177024,2016-10-17 20:31:34 +0000,HillaryClinton,"Don't forget, Florida: Your voter registration deadline is tomorrow, 10/18 at 5pm ET. Make sure you're registered a… https://t.co/e6KilfrTzn"
788093082004848640,2016-10-17 19:03:27 +0000,HillaryClinton,"RT @Mariska: Thank you @ELLEmagazine for letting me share why #ImWithHer #StrongerTogether 
https://t.co/Xp5JoRVXPh"
788080821265575939,2016-10-17 18:14:44 +0000,HillaryClinton,"We have an important job for lawyers and law students—but not actors. Sorry, @MrJoshCharles. Text LAWYERS to 47246… https://t.co/tuDqRN8o90"
788062885037666304,2016-10-17 17:03:27 +0000,HillaryClinton,Barack Obama’s greatest strength? “Probably that I’m always early.” https://t.co/3TKJ4H68Kz https://t.co/wYVh8AgHGt
788043203920494593,2016-10-17 15:45:15 +0000,HillaryClinton,We can't let Donald Trump bully his way to the presidency. https://t.co/WPLMpkLFYS
788025582323924996,2016-10-17 14:35:14 +0000,HillaryClinton,RT @HoustonChron: We found it civically vital to reprint our recommendation for @HillaryClinton in 4 languages widely spoken here… https://t.co/kHIvBYJMNg
788015674052472832,2016-10-17 13:55:51 +0000,HillaryClinton,Only 71 left! Hurry and save $10 on the Art of Politics tote here: https://t.co/28PCWA4QVZ https://t.co/iV1OowtWAe
787982885844385793,2016-10-17 11:45:34 +0000,HillaryClinton,There are a lot of bullies in this world. The last thing we need is one in the White House. https://t.co/M0owOglPjy
787829472351383553,2016-10-17 01:35:58 +0000,HillaryClinton,Photos that help remind us that this election is about building a country we can all be proud of—together. https://t.co/IfICuWqDgL
787819158444572672,2016-10-17 00:54:59 +0000,HillaryClinton,"RT @RaquelWillis_: If you need motivation to vote, here's Beyoncé giving an impromptu word about #Election2016. https://t.co/78AaQDWkc3"
787804388182065152,2016-10-16 23:56:17 +0000,HillaryClinton,We make our country greater when we widen the circle of opportunity and invite more people in:… https://t.co/FmUWoDvOSl
787777988330860544,2016-10-16 22:11:23 +0000,HillaryClinton,"When Trump and Pence attack Planned Parenthood, they're attacking millions of Americans. https://t.co/9xsaHAjAZO"
787774482035474432,2016-10-16 21:57:27 +0000,HillaryClinton,RT @HFA: Hillary knows it and @PPFA knows it. That's why we're proud to stand with them. #100YearsStrong https://t.co/p5TV0Zab59
787763497308418052,2016-10-16 21:13:48 +0000,HillaryClinton,The attack on the Orange County HQ @NCGOP office is horrific and unacceptable. Very grateful that everyone is safe.
787748100324503552,2016-10-16 20:12:37 +0000,HillaryClinton,"Where does Trump get his talking points from? Often this alt-right conspiracy theorist, Alex Jones. (Watch all the… https://t.co/YoP8rvXX9d"
787736276925616128,2016-10-16 19:25:38 +0000,HillaryClinton,"RT @POTUS: For a century, Planned Parenthood has made it possible for women to determine their own lives. Here's to another #100YearsStrong."
787732224443576320,2016-10-16 19:09:32 +0000,HillaryClinton,"From birth control to cancer screenings, Planned Parenthood has provided care for millions. That's worth celebratin… https://t.co/wbB4NrBon7"
787689492010438656,2016-10-16 16:19:44 +0000,HillaryClinton,"RT @CecileRichards: Thank you @HillaryClinton & everyone fighting for autonomy & health for all. 100 years, and we're just getting star… https://t.co/1cBPZN4Cp5"
787461432233324544,2016-10-16 01:13:30 +0000,HillaryClinton,It is our obligation as Americans to dig deep in doing whatever we can to build the kind of future we want for ours… https://t.co/PWo7T7lzAy
787444625585745920,2016-10-16 00:06:43 +0000,HillaryClinton,"When we all show up on November 8, we'll secure @POTUS's legacy and build on our progress: https://t.co/tTgeqy51PU https://t.co/SSqkG4SxLh"
787441484991700992,2016-10-15 23:54:14 +0000,HillaryClinton,"RT @Hillary_esp: Celebramos la trayectoria de Sonia Sotomayor, una pionera que ha abierto el camino para muchos otros.… https://t.co/z8p3G7Wv1c"
787430642996940800,2016-10-15 23:11:09 +0000,HillaryClinton,"Colin knows Hillary—not as first lady, secretary of state, or senator—but as his mom's best friend. Read his letter: https://t.co/MeqyAXQocS"
787420594161717249,2016-10-15 22:31:13 +0000,HillaryClinton,RT @TheBriefing2016: The connections between Trump and Russia are real...and they're cause for concern. https://t.co/ZaP9KdFFyC
787411583664140288,2016-10-15 21:55:25 +0000,HillaryClinton,"A conversation with Hillary's best friend Betsy about breakups, prom dates, and skateboards: https://t.co/fXiEv1GW1L"
787382866934202368,2016-10-15 20:01:19 +0000,HillaryClinton,"""If we keep at it the way Hillary has kept at it decade after decade, progress happens."" —@POTUS https://t.co/pNsmg4T4H4"
787378970799079424,2016-10-15 19:45:50 +0000,HillaryClinton,"RT @rosenbergerlm: .@HillaryClinton on disrupted terror plot in Kansas aimed at Somali community.  ""This plot is an affront to all Ame… https://t.co/xRhkKcjq2b"
787370154065879040,2016-10-15 19:10:48 +0000,HillaryClinton,"This election will have record turnout, because voters see through Trump’s shameful attempts to undermine it just w… https://t.co/sz67JPKzjx"
787360799551528960,2016-10-15 18:33:37 +0000,HillaryClinton,RT @heraldleader: Editorial endorsement: Hillary Clinton is the clear choice for president https://t.co/r3qoAZ6EpV https://t.co/iqZ98u4fv4
787350703215902721,2016-10-15 17:53:30 +0000,HillaryClinton,"Chip in now to get your free sticker, inspired by @FLOTUS: https://t.co/r6GJ3jExd7"
787339095676551168,2016-10-15 17:07:23 +0000,HillaryClinton,"On Election Day, let's show what it means to be stronger together: https://t.co/tTgeqy51PU https://t.co/2F5bBWirme"
787319623108755456,2016-10-15 15:50:00 +0000,HillaryClinton,"""It’s time to fight back against Donald Trump & deport his presidential dreams to the dustbin of history."" —@Latina https://t.co/PvF1nPgK9q"
787307915560574976,2016-10-15 15:03:29 +0000,HillaryClinton,"""Don't fall for the easy cynicism that says your vote doesn't matter...Your vote matters."" —@POTUS… https://t.co/67EeEIpEhy"
787295537850621952,2016-10-15 14:14:18 +0000,HillaryClinton,"""I'm going to be the voice of the voiceless."" —Gwen Carr, mother of Eric Garner, on her work to reform policing pra… https://t.co/t2AMLWiTN3"
787115420935389184,2016-10-15 02:18:34 +0000,HillaryClinton,"We need end-to-end reform in our criminal justice system. Not half measures, but full measures:… https://t.co/eIyDPzohwA"
787096300789571584,2016-10-15 01:02:36 +0000,HillaryClinton,We've come too far to turn back now. Make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/MVqZYXuA5c
787082868522618880,2016-10-15 00:09:13 +0000,HillaryClinton,It's incomprehensible that our laws would protect gun makers over Sandy Hook families. We need to fix this. https://t.co/96uBe92wPi
787065414446571521,2016-10-14 22:59:52 +0000,HillaryClinton,We couldn't be more lucky to have someone with Anne's talent and experience out on the campaign trail. https://t.co/hux2fvnPCF
787055825294651392,2016-10-14 22:21:46 +0000,HillaryClinton,"Meet six-year-old Jaylon and his mom—residents of Flint, Michigan, and friends of Hillary's: https://t.co/jMYzbjgi69"
787041701156286464,2016-10-14 21:25:38 +0000,HillaryClinton,"RT @timkaine: We're up in the polls—that's great. But when the wind's at your back, it's time to run faster. Be a part of this:… https://t.co/DEpX4PvEeN"
787031849197592576,2016-10-14 20:46:29 +0000,HillaryClinton,"""We are Black, we are proud, and here’s why we are working to elect Hillary."" @HFA staffers on why they're with her… https://t.co/g54tZFxDIH"
787028900337582080,2016-10-14 20:34:46 +0000,HillaryClinton,RT @mayaharris_: .@13THFilm a stark reminder the fight for racial justice isn’t past—it’s here & now & requires us all to do our part https://t.co/QFue6tSMU4
787009257371754496,2016-10-14 19:16:43 +0000,HillaryClinton,RT @MarleeMatlin: My response to recent media reports - Marlee. https://t.co/Mkrbh47dUO
786992309472722946,2016-10-14 18:09:22 +0000,HillaryClinton,"One adviser called Hillary's efforts to get kids health insurance a ""one-woman army inside the White House."" https://t.co/TyaMQGNZ7w"
786985389030535168,2016-10-14 17:41:52 +0000,HillaryClinton,RT @TheEllenShow: I watched @FLOTUS Michelle Obama’s incredible speech. I asked @HillaryClinton about it. https://t.co/pEFbg29hP5
786963642080227328,2016-10-14 16:15:28 +0000,HillaryClinton,"""Everyone knows how bright she is and how resilient she is, but...they're going to see how much she cares."" —… https://t.co/KEYOkacIVw"
786958117531742208,2016-10-14 15:53:30 +0000,HillaryClinton,"""All the progress we've made these last 8 years is on the ballot."" —@POTUS

Make sure you're ready to vote: https://t.co/tTgeqxNqYm"
786957460540157952,2016-10-14 15:50:54 +0000,HillaryClinton,"""Donald Trump’s closing argument is, ‘What do you have to lose?’

The answer is everything.” —@POTUS https://t.co/tTgeqxNqYm"
