ID,Posted at,Screen name,Text
763776977664966656,2016-08-11 16:39:56 +0000,WhiteHouse,RT @SaraBareilles: No big deaaaaaaaaal. #daytime #potus #goodcompany  https://t.co/4Sm64HTYyn
763762452588789760,2016-08-11 15:42:13 +0000,WhiteHouse,"RT @Wale: POTUS knows. # 1 “@POTUS: Been waiting to drop this: summer playlist, the encore. What's everybody listening to? https://t.co/thKoXMZPHW”"
763755946908672001,2016-08-11 15:16:22 +0000,WhiteHouse,"RT @aaronneville: Wow, I'm honored to be included on the official @POTUS Nighttime playlist. Nice choice! #50YearsofTellItLikeItIs https://t.co/YGhnLul8Bg"
763754097895886853,2016-08-11 15:09:01 +0000,WhiteHouse,"What is @POTUS listening to this summer? Check out his #SummerPlaylist:
☀ https://t.co/t3MhjavVyg 
🌙 https://t.co/j3mi0dRlMr"
763749347498614784,2016-08-11 14:50:08 +0000,WhiteHouse,RT @Spotify: Want to feel like @POTUS for the day? Check out his ☀️ playlist now: https://t.co/Sc7x0ERrCs https://t.co/3fS7s1LT4g
763747768158588932,2016-08-11 14:43:52 +0000,WhiteHouse,It's here! Listen now to @POTUS's 2016 #SummerPlaylist 🎵 → https://t.co/uDTEaNcMl6 https://t.co/OrkQEeT6LT
763745160836636672,2016-08-11 14:33:30 +0000,WhiteHouse,"RT @POTUS: Been waiting to drop this: summer playlist, the encore. What's everybody listening to? https://t.co/mqh1YVrycj"
763716415790514176,2016-08-11 12:39:17 +0000,WhiteHouse,"RT @Abramson44: To date, 300+ police depts have attended a @whitehouse briefing. Want to join? Check out Jerry's blog to learn more: https://t.co/hNwml85gve"
763579840150642689,2016-08-11 03:36:35 +0000,WhiteHouse,RT @FLOTUS: Congrats to the #FinalFive on winning gold last night! Excited to watch the Individual All-Around tomorrow—go @TeamUSA! #Rio2016 -mo
763537359669456896,2016-08-11 00:47:47 +0000,WhiteHouse,RT @Price44: Statement on the Terrorist Attacks in #Turkey: https://t.co/mf1WtrfaGW
763478893655306240,2016-08-10 20:55:27 +0000,WhiteHouse,RT @NSC44: Here's how the Administration has promoted #religiousfreedom as a fundamental human right around the world: https://t.co/BRTm6m7wtI
763409960382394368,2016-08-10 16:21:32 +0000,WhiteHouse,Good news: Now you can message @POTUS on Facebook. Here's how → https://t.co/N5GoAEPFT0 https://t.co/GH00VX45Um
763400615011680256,2016-08-10 15:44:24 +0000,WhiteHouse,RT @FastCompany: The White House's new Facebook Messenger bot makes it easy to send a message to Obama https://t.co/BZRwW3iQLJ https://t.co/eEMkYwEQW7
763397713845157888,2016-08-10 15:32:52 +0000,WhiteHouse,RT @Goldman44: It’s our latest way to meet people where they are. Learn more about how you can message @POTUS: https://t.co/VADQG3dwiB
763393511681056768,2016-08-10 15:16:11 +0000,WhiteHouse,"1801: 📬 → 1880: ☎ → 1994: 💻 → 2016:📱

Now, it's easier than ever to contact us: https://t.co/N5GoAEPFT0 https://t.co/xRt7oRNXAz"
763390280242499584,2016-08-10 15:03:20 +0000,WhiteHouse,"RT @Goldman44: Got a message for @POTUS? For the first time ever, you can now send it on Facebook →  https://t.co/8ta8LoOKEa https://t.co/TSIJGuGPlR"
763130045355417601,2016-08-09 21:49:15 +0000,WhiteHouse,RT @LaborSec: No one should have to choose between the job they need & the family they love. That's why we need paid family leave: https://t.co/2o0fTAvU3u
763120846357532672,2016-08-09 21:12:42 +0000,WhiteHouse,RT @FLOTUS: #LetGirlsLearn is helping break down barriers for girls around the world. Here's how: https://t.co/qzQZX1XguJ https://t.co/XuawRyshuX
763095784774438913,2016-08-09 19:33:07 +0000,WhiteHouse,.@POTUS & @FLOTUS team up to share their favorite Olympic memories—and cheer on #TeamUSA: https://t.co/p2YKF9yZhl https://t.co/cIOY5K7KAj
763088746875064320,2016-08-09 19:05:09 +0000,WhiteHouse,"As we cheer on #TeamUSA, @POTUS & @FLOTUS team up to share their favorite Olympic memories: https://t.co/p2YKF9QAFV https://t.co/xVpTmjMiFU"
763082755278245888,2016-08-09 18:41:20 +0000,WhiteHouse,RT @Abramson44: This just in: @POTUS' final Tribal Nations Conference will take place on Sept 26 w leaders from 567 federally recognized tribes. Stay tuned!
763065257841524737,2016-08-09 17:31:49 +0000,WhiteHouse,"RT @USDS: On Thursday, USDS turns 2! 🎉🎈 

Today, we're having an early slice of cake and looking back on the last 2 years:

https://t.co/rS8pEZvOnT"
762793077509464064,2016-08-08 23:30:16 +0000,WhiteHouse,"""If you could compete in any Olympic event, what would you choose?"" —@POTUS asks @FLOTUS: https://t.co/p2YKF9yZhl https://t.co/cIOY5K7KAj"
762775964224847872,2016-08-08 22:22:16 +0000,WhiteHouse,Watch @POTUS and @FLOTUS share their favorite Olympic memories—and cheer on #TeamUSA: https://t.co/p2YKF9yZhl https://t.co/cIOY5K7KAj
762758579124314112,2016-08-08 21:13:11 +0000,WhiteHouse,"RT @SCOTUSnom: ""A historically unprecedented and constitutionally unconscionable approach"" —One law prof on @SenateGOP obstruction. https://t.co/ynaIbrcqF0"
762719387665076225,2016-08-08 18:37:27 +0000,WhiteHouse,".@PressSec on the terrorist attack in Quetta, Pakistan: https://t.co/u8NkEo0ZBK"
762658551063994368,2016-08-08 14:35:42 +0000,WhiteHouse,RT @BicyclingMag: How the White House chief of staff convinced Obama to let him ride to work: https://t.co/LWXQyD0mzK https://t.co/N9M5IDU6vl
762646854404374528,2016-08-08 13:49:14 +0000,WhiteHouse,Tweet your questions using #ActOnClimate https://t.co/j87neGrjMT
762400733916299265,2016-08-07 21:31:14 +0000,WhiteHouse,"""We’ll cheer on athletes…who personify endurance."" —@POTUS on the first-ever Olympic Refugee Team: https://t.co/SqeomsL0hY"
762383171040124928,2016-08-07 20:21:27 +0000,WhiteHouse,"""Let’s honor the courage it takes...merely to stand in the starting blocks.” —@POTUS on #Rio2016 athletes: https://t.co/SqeomsL0hY"
762341458661679108,2016-08-07 17:35:42 +0000,WhiteHouse,RT @FactsOnClimate: Qs on climate? Ask using #ActOnClimate! We'll answer tomorrow at 12:00pm ET with @oviemughelli34 & Olympian @GretchenBleiler.
762330940823605248,2016-08-07 16:53:54 +0000,WhiteHouse,"""We’ll be singing the National Anthem—and maybe even shedding a tear—right alongside you."" —@POTUS on #Rio2016 → https://t.co/SqeomsL0hY"
762305856625147904,2016-08-07 15:14:13 +0000,WhiteHouse,RT @VP: Good luck @De11eDonne and @usabasketball on your game today. #USABWNT #Rio2016
762300435768176641,2016-08-07 14:52:41 +0000,WhiteHouse,RT @JohnKerry: Had a great time representing the U.S. in Rio & mtg w/ many of our @TeamUSA athletes. Wishing you all good luck! https://t.co/rzgxSVIjzy
762299012192079873,2016-08-07 14:47:01 +0000,WhiteHouse,"“Just hard work, focus, and a dream. That’s the Olympic spirit – and it’s the American spirit, too.” —@POTUS: https://t.co/Sqeomstpqq"
762033642688380928,2016-08-06 21:12:32 +0000,WhiteHouse,RT @POTUS: The struggle for the Voting Rights Act taught us that people who love this country can change it. Don't give away your power - go vote.
762023206769221632,2016-08-06 20:31:04 +0000,WhiteHouse,"“It’s about the character it takes to train your heart out, even when no one’s watching.” —@POTUS on @TeamUSA https://t.co/SqeomsL0hY"
761999790892806144,2016-08-06 18:58:02 +0000,WhiteHouse,“Our team boasts the most women who have ever competed for any nation at any Olympic Games.” —@POTUS on @TeamUSA: https://t.co/Sqeomstpqq
761960584216588290,2016-08-06 16:22:14 +0000,WhiteHouse,"""We’re all one team. We believe in taking care of each other and in lifting each other up"" —@POTUS in #WestWingWeek: https://t.co/09K9N3PZOV"
761949771988959232,2016-08-06 15:39:16 +0000,WhiteHouse,"Jesse Owens.
Bob Beamon.
Kerri Strug.
Cassius Clay.
 
@TeamUSA inspires us time and again. Watch @POTUS on #Rio2016: https://t.co/Sqeomstpqq"
761922805910818816,2016-08-06 13:52:07 +0000,WhiteHouse,"In this week’s address, @POTUS cheers on the 2016 USA Olympic Team. Let’s go #TeamUSA: https://t.co/SqeomsL0hY"
761705560446210048,2016-08-05 23:28:52 +0000,WhiteHouse,"RT @POTUS: Tonight, the first-ever #TeamRefugees will also stand before the world and prove that you can succeed no matter where you're from."
761705543098572800,2016-08-05 23:28:47 +0000,WhiteHouse,RT @POTUS: Ready to root on #TeamUSA! Our team's unity and diversity makes us so proud - and reminds the world why America sets the gold standard.
761687147627814913,2016-08-05 22:15:42 +0000,WhiteHouse,"RT @AmbassadorPower: This team is showing the world the face of the global refugee crisis. My msg on historic, inspiring #TeamRefugees:
https://t.co/HftMh8NXLB"
761681529588318208,2016-08-05 21:53:22 +0000,WhiteHouse,"RT @Schultz44: .@POTUS is focused on fighting #Zika, I'll let GOPers in Congress answer for why they're failing to do the same. 7/7 https://t.co/JRohUTQZb7"
761671328415952896,2016-08-05 21:12:50 +0000,WhiteHouse,"""Bring home the gold for the Red, White, and Blue"" —@POTUS wishing @TeamUSA luck ahead of the #OpeningCeremony https://t.co/NoPgF3p10T"
761664611229790212,2016-08-05 20:46:09 +0000,WhiteHouse,"RT @vj44: ""It's important...their dad is a feminist, because now that's what they expect from all men"" —@POTUS to @GlamourMag https://t.co/rcbnSIcqPv"
761641380472954880,2016-08-05 19:13:50 +0000,WhiteHouse,"RT @POTUS: Longest streak of total job growth on record, wages rising at fastest pace in 7 years. We've come a long way, America—let's keep it going."
761636524119068673,2016-08-05 18:54:32 +0000,WhiteHouse,RT @JohnKerry: Very proud of the amazing athletes on #TeamUSA. Honored to show our support & cheer them on at #Rio2016 https://t.co/hnhu4wVbWO
761635643386540032,2016-08-05 18:51:02 +0000,WhiteHouse,RT @usedgov: Who's reading today? We are! Show us your favorite summer reading spot and tag your photos with #ReadWhereYouAre 📚 https://t.co/X6H4xznlph
761618587442438146,2016-08-05 17:43:16 +0000,WhiteHouse,"The economy added 255,000 jobs in July—extending the longest streak of total job growth on record:  https://t.co/C8P76lnNkb #JobsReport"
761616559626260480,2016-08-05 17:35:12 +0000,WhiteHouse,RT @LizAllen44: Happening now in Rio: Joining Sec. @JohnKerry meet with @TeamUSA - so exciting to meet our incredible athletes 🏅🏅🏅 https://t.co/DyYjNrXFps
761596821701529601,2016-08-05 16:16:46 +0000,WhiteHouse,FACT: Wages are rising at the fastest pace in 7 years → https://t.co/C8P76lnNkb #JobsReport https://t.co/erXP4sSOsd
761584625437306880,2016-08-05 15:28:18 +0000,WhiteHouse,"RT @ItsOnUs: Join #TeamUSA and @VP Joe Biden in the #ItsOnUs movement by taking the pledge → https://t.co/n18cRx4EbB
https://t.co/dWYVzRu5C7"
761579329654394882,2016-08-05 15:07:16 +0000,WhiteHouse,"RT @PressSec: As I fight off the remnants of my cold, I am ready to take your q's on strong job #s or anything else. #askpresssec https://t.co/TnsZA5UBhW"
761573188543229952,2016-08-05 14:42:52 +0000,WhiteHouse,Good news: Our businesses have added 15 million jobs over the past 77 months → https://t.co/C8P76l6bVB https://t.co/p0SH7Jne5n
761381302260031489,2016-08-05 02:00:22 +0000,WhiteHouse,"Happy birthday, @POTUS! https://t.co/TgQWxfpkOe"
761355585724055553,2016-08-05 00:18:11 +0000,WhiteHouse,"Every summer since taking office, our interns surprised @POTUS with a birthday card. #TBT to the 1st one from 2009: https://t.co/gSGjvndtSa"
761344123257298944,2016-08-04 23:32:38 +0000,WhiteHouse,"""They are raising their kids with love of country and a rejection of violence."" —@POTUS on Muslim Americans: https://t.co/HXfcnpbpkp"
761338694951239680,2016-08-04 23:11:04 +0000,WhiteHouse,"This week, @POTUS commuted the sentences of 214 Americans. Here's why he's taking action on #CriminalJusticeReform: https://t.co/bZgWTG5k5e"
761335395963506693,2016-08-04 22:57:57 +0000,WhiteHouse,"RT @VP: Fuel innovation.
Create jobs.
Make our country better.

Here's how → https://t.co/V7kRL4pcKX"
761332389670977536,2016-08-04 22:46:01 +0000,WhiteHouse,“Congress needs to do its job. Fighting #Zika costs money.” —@POTUS. Learn more: https://t.co/G900peFaXT https://t.co/RlY2zoCr4y
761330092194881536,2016-08-04 22:36:53 +0000,WhiteHouse,"RT @NSC44: Today @POTUS convened his @NSC44 at the Pentagon for a regular meeting on efforts to degrade & destroy ISIL.
https://t.co/XhNlSMdNfj"
761328695931965444,2016-08-04 22:31:20 +0000,WhiteHouse,RT @PressSec: Bringing the briefing to Twitter tomorrow at 10:30am ET. Got a question? Use #AskPressSec and I'll be here to answer. Looking forward to it!
761307597198790657,2016-08-04 21:07:30 +0000,WhiteHouse,"""#Zika is a serious threat to Americans, especially babies."" —@POTUS. Get the facts: https://t.co/92mo7Zg2k7 https://t.co/R9hMIBqCZ7"
761306525633802240,2016-08-04 21:03:14 +0000,WhiteHouse,“They left for summer recess without passing any new funds for the fight against Zika” —@POTUS on the GOP’s inaction https://t.co/y8RkiK5zFe
761306095788908544,2016-08-04 21:01:32 +0000,WhiteHouse,"“I again want to encourage every American to learn what they can do to help stop #Zika by going to https://t.co/hbF6epNBC0"" —@POTUS"
761305807740932097,2016-08-04 21:00:23 +0000,WhiteHouse,“We are now seeing the first locally transmitted cases of the #Zika virus…in the continental United States.” —@POTUS https://t.co/eDDVQ47f97
761305496582287360,2016-08-04 20:59:09 +0000,WhiteHouse,“We refuse to let terrorists & voices of division undermine the unity & values of diversity & pluralism that keep our nation strong” —@POTUS
761305168117989376,2016-08-04 20:57:51 +0000,WhiteHouse,"RT @NSC44: “Beyond Syria & Iraq, we’ll keep working with allies & partners to go after ISIL wherever it tries to spread”-@POTUS https://t.co/xpbf52Nr2E"
761304538498433024,2016-08-04 20:55:20 +0000,WhiteHouse,“I want to repeat—ISIL has not had a major successful offensive operation in either Syria or Iraq in a full year.” —@POTUS
761303943548993536,2016-08-04 20:52:59 +0000,WhiteHouse,"RT @NSC44: ISIL continues to lose senior commanders, & territory in both Iraq & Syria. The US will continue this progress. https://t.co/orTGSHWrgn"
761303688329789440,2016-08-04 20:51:58 +0000,WhiteHouse,"“With our extraordinary technologies, we’re conducting the most precise air campaign in history.” —@POTUS"
761303643261992960,2016-08-04 20:51:47 +0000,WhiteHouse,"“Our air campaign continues to hammer ISIL targets. More than 14,000 strikes so far.” —@POTUS on combating ISIL https://t.co/8Mzt5WjBoI"
761303512131182592,2016-08-04 20:51:16 +0000,WhiteHouse,"“We’re going to keep going after ISIL, aggressively, across every front of this campaign.” —@POTUS https://t.co/zOytm74RiV"
761303064389226496,2016-08-04 20:49:29 +0000,WhiteHouse,Watch live: @POTUS speaks on our progress in the fight against ISIL → https://t.co/oDIQ2UMleK https://t.co/dTkCryTqnp
761289905435648000,2016-08-04 19:57:12 +0000,WhiteHouse,Tune in at 4:15pm ET: @POTUS speaks on our progress in the fight against ISIL → https://t.co/L5JPW5mlmY
761253904680189952,2016-08-04 17:34:08 +0000,WhiteHouse,"RT @VP: Happy 55th, Barack! A brother to me, a best friend forever. https://t.co/uNsxouTKOO"
761241146337001472,2016-08-04 16:43:27 +0000,WhiteHouse,"RT @vj44: .@POTUS describes why it's an extraordinary time to be a woman-not just as President, but also as a feminist https://t.co/m3bE50vDFx"
761235247782465536,2016-08-04 16:20:00 +0000,WhiteHouse,"RT @LizAllen44: Touched down in Rio this AM - first stopping by USA House, which supports the @TeamUSA community https://t.co/XGaQ3KIGB5"
761220748090478592,2016-08-04 15:22:23 +0000,WhiteHouse,RT @JohnKingatED: So proud of the gains that we've made to expand high quality PreK to our youngest learners. #teachthebabies https://t.co/aWHP0rFJEY
761213366496964608,2016-08-04 14:53:03 +0000,WhiteHouse,RT @GinaEPA: 1 year later: #ClimateAction & #CleanPowerPlan. How @EPA keeps working to safeguard public health & the environment. https://t.co/bJclKecAnh
761208986381148160,2016-08-04 14:35:39 +0000,WhiteHouse,"RT @FLOTUS: 55 years young and that smile still gets me every single day. Happy birthday, Barack. I love you. -mo https://t.co/RbrZ7YTyc8"
761203571060797445,2016-08-04 14:14:08 +0000,WhiteHouse,RT @vj44: Qs on commutations and #CriminalJusticeReform? Ask today by 4:30pm ET using #CriminalJusticeReform https://t.co/XfX7W3weV5
761200708053966848,2016-08-04 14:02:45 +0000,WhiteHouse,"""It’s important that their dad is a feminist because now that’s what they expect of all men"" —@POTUS in @GlamourMag: https://t.co/YFuqozXcXd"
761195785346088960,2016-08-04 13:43:12 +0000,WhiteHouse,"RT @glamourmag: EXCLUSIVE! This is what feminism looks like, according to the @POTUS: https://t.co/OlB6RnrKLF @WhiteHouse https://t.co/SSPuwdnOnN"
760975492761739264,2016-08-03 23:07:50 +0000,WhiteHouse,Norman served 20 years of his life sentence before @POTUS granted him clemency. Here are a few lessons he's learned: https://t.co/QjNeSAgGjx
760970610872901632,2016-08-03 22:48:26 +0000,WhiteHouse,RT @petesouza: Slide show from yesterday's State Arrival and Dinner for PM Lee of Singapore:  https://t.co/o0VQ91erKH https://t.co/SblN6BPUbj
760965967958671361,2016-08-03 22:29:59 +0000,WhiteHouse,In photos: Get an inside look at the #SingaporeVisit and State Dinner → https://t.co/DMBPn3rx4M https://t.co/uCv8idtr4h
760952182350897152,2016-08-03 21:35:12 +0000,WhiteHouse,"Ahead of @POTUS's birthday tomorrow, young leaders sing happy birthday
during the #YALI2016 Town Hall: https://t.co/JXajz0cqXI"
760948886252818432,2016-08-03 21:22:06 +0000,WhiteHouse,"Watch @POTUS give advice to
young African leaders about writing the next chapter of their history: https://t.co/9CfRfMXfEz"
760943539383521280,2016-08-03 21:00:52 +0000,WhiteHouse,"""Worry less about what you want to be, worry more about what you want to do."" —@POTUS to young leaders #YALI2016 https://t.co/fzoAbTCnxB"
760930067266625536,2016-08-03 20:07:20 +0000,WhiteHouse,"""I’ve worked to transform America’s relationship with Africa—so that we’re equal partners."" —@POTUS #YALI2016 https://t.co/MmgUUgN1oR"
760921957655257088,2016-08-03 19:35:06 +0000,WhiteHouse,"""We’re doing even more to support American companies that are interested in doing business in Africa"" —@POTUS at #YALI2016 Town Hall"
760921550967177216,2016-08-03 19:33:29 +0000,WhiteHouse,"""Over the past seven and a half years, I’ve worked to transform America’s relationship with Africa – so that we’re equal partners."" —@POTUS"
760919767964327936,2016-08-03 19:26:24 +0000,WhiteHouse,Meet Emmanuel Odama from Uganda: Here's why he's introducing @POTUS at #YALI2016 → https://t.co/xEEYyx8tT9 https://t.co/Z838oKCwS6
760917392901808128,2016-08-03 19:16:58 +0000,WhiteHouse,"At 3:20pm ET, watch @POTUS participate in a town hall with young African leaders: https://t.co/xEEYywQSuz #YALI2016"
760913461182214144,2016-08-03 19:01:20 +0000,WhiteHouse,FACT: @POTUS has commuted the sentences of more people than the past 9 presidents combined: https://t.co/eNv6u2mETH https://t.co/uvDIX5S4ZN
760906004338872321,2016-08-03 18:31:43 +0000,WhiteHouse,"""This is a country that believes in second chances."" —@POTUS on granting clemency: https://t.co/2CzoA4CDRt https://t.co/5FNwTo2lan"
760904612945727488,2016-08-03 18:26:11 +0000,WhiteHouse,RT @Blavity: Exclusive: @POTUS just commuted 214 people — here's one former inmate's story @whitehouse https://t.co/tCRoWU3pyg https://t.co/L1wu1a6DK2
760900596417241091,2016-08-03 18:10:13 +0000,WhiteHouse,Today @POTUS commuted the sentences of 214 people—the most grants in a single day since at least 1900: https://t.co/eNv6u2mETH
760896469188706304,2016-08-03 17:53:49 +0000,WhiteHouse,America is a nation of second chances. Today @POTUS granted clemency to 214 men and women: https://t.co/eNv6u25429 https://t.co/AM74zZh97u
760892710731517953,2016-08-03 17:38:53 +0000,WhiteHouse,"BREAKING: @POTUS just commuted the sentences of 214 additional people, surpassing the past 9 presidents combined. https://t.co/mpr78ANJvX"
760883719297232896,2016-08-03 17:03:09 +0000,WhiteHouse,Good news: @USTreasury just took action to ensure our tax code helps middle-class Americans: https://t.co/ZxTvfEbNmi https://t.co/rIFHHdMbjA
760850265356443653,2016-08-03 14:50:13 +0000,WhiteHouse,RT @Charlie44: Good stuff! @USTreasury cracks down on estate tax loophole that allows wealthy to avoid paying their fair share: https://t.co/K9dubi0qfQ
760621703449849856,2016-08-02 23:42:00 +0000,WhiteHouse,RT @futurism: The @NSF will invest $35 million to help advance and integrate drones into our everyday lives. https://t.co/yHXvsxs3dl
760613240577622016,2016-08-02 23:08:22 +0000,WhiteHouse,Watch @POTUS and @FLOTUS welcome Singapore PM @leehsienloong and Mrs. Lee for tonight's State Dinner: https://t.co/aD1dNCsn9e
760610905734443008,2016-08-02 22:59:06 +0000,WhiteHouse,Tune in: @POTUS and @FLOTUS greet Singapore PM @leehsienloong and Mrs. Lee ahead of tonight's State Dinner → https://t.co/JBVNESR5V1
760601897510121472,2016-08-02 22:23:18 +0000,WhiteHouse,"Today, we announced new actions to help America’s commercial drone industry take flight: https://t.co/ReMTYGgSdD https://t.co/7IT3sy6cM6"
760586471573037056,2016-08-02 21:22:00 +0000,WhiteHouse,RT @FLOTUS: Dear Major Haynes: You’re Invited. Read the story of two special guests at tonight’s Singapore State Dinner:  https://t.co/LZVu0MOcjq
760582877801308160,2016-08-02 21:07:43 +0000,WhiteHouse,RT @JohnKerry: Proud to lead the US delegation & support #TeamUSA at the #Rio2016 Olympic Games. I’ve been practicing just in case… https://t.co/OgZ3vfzMtb
760549783861886978,2016-08-02 18:56:13 +0000,WhiteHouse,Go behind the scenes of Singapore’s official visit with PM @leehsienloong on our @Instagram: https://t.co/KyRFFZ6lzH https://t.co/944RMl1WR4
760527246335639554,2016-08-02 17:26:40 +0000,WhiteHouse,RT @Denis44: Commercial drones have enormous potential to help address civic problems—from fighting fires to advancing health: https://t.co/D4LqslsFom
760526258870456320,2016-08-02 17:22:44 +0000,WhiteHouse,"RT @rhodes44: As Singapore visit demonstrates @POTUS commitment to Asia, so will upcoming engagements with Laos and Burma. https://t.co/NJZ8rMMah7"
760516465439236097,2016-08-02 16:43:49 +0000,WhiteHouse,Add 'WhiteHouse' on @Snapchat to go behind the scenes of the official #SingaporeVisit. https://t.co/HnucVK3Fyz
760502852976517120,2016-08-02 15:49:44 +0000,WhiteHouse,"RT @Hoffine44: .@POTUS: #TPP will ""grow our economies & write the rules for trade in the 21st century in a way that's equitable"" https://t.co/uMcBOspmMc"
760495519193890816,2016-08-02 15:20:35 +0000,WhiteHouse,"""This is an opportunity to grow our economies and write the rules of trade in the 21st century."" —@POTUS on the Trans-Pacific Partnership"
760495025226674176,2016-08-02 15:18:37 +0000,WhiteHouse,RT @Price44: .@POTUS and @leehsienloong of #Singapore hold a press conf. @WhiteHouse following bilateral meetings this morning. https://t.co/dBXcKQNDVD
760494646724362240,2016-08-02 15:17:07 +0000,WhiteHouse,"RT @WHLive: “Singapore is an anchor for the U.S. presence in the region, which is a foundation of stability and peace.” —@POTUS with PM @leehsienloong"
760494227079909376,2016-08-02 15:15:27 +0000,WhiteHouse,Happening now: @POTUS and Singapore PM @leehsienloong hold a joint press conference: https://t.co/JBVNET8GMz
760485239969853440,2016-08-02 14:39:44 +0000,WhiteHouse,RT @vj44: Thanks Massachusetts legislature for your leadership and congrats @MassGovernor for making equal pay a reality in your state!
760474506708324352,2016-08-02 13:57:05 +0000,WhiteHouse,"RT @NASA: LIVE NOW: Explore #Drones & future of aviation w/ @NASAAero, @WhiteHouseOSTP, @FAANews: https://t.co/mzKW5uV4hS https://t.co/YbpUmZyuH1"
760468034872086528,2016-08-02 13:31:22 +0000,WhiteHouse,"“We draw strength from our people, two societies built on multiculturalism and merit.” —@POTUS with Singapore PM @leehsienloong"
760467342367129600,2016-08-02 13:28:37 +0000,WhiteHouse,RT @WHLive: “This marks the first official state visit by a Singaporean prime minister in over 30 years.” —@POTUS #SingaporeVisit
760467075148034048,2016-08-02 13:27:34 +0000,WhiteHouse,“I am honored to welcome Prime Minister Lee and Mrs. Lee to the United States.” —@POTUS: https://t.co/JBVNET8GMz #SingaporeVisit
760462587611848704,2016-08-02 13:09:44 +0000,WhiteHouse,"RT @WHLive: .@POTUS and @FLOTUS  welcome Singapore PM @leehsienloong and
Mrs. Lee to the White House → https://t.co/7MjisF89w7 https://t.co/WwGUksGReo"
760458574095081473,2016-08-02 12:53:47 +0000,WhiteHouse,"At 9:00am ET, watch @POTUS and @FLOTUS welcome Singapore PM @LeeHsienLoong and
Mrs. Lee to the White House → https://t.co/JBVNESR5V1"
760261350601830402,2016-08-01 23:50:05 +0000,WhiteHouse,“The ADA to me is so important because it creates a community. It creates a family.” Inside the East Wing on #ADA26: https://t.co/EMIGZvLlu2
760250957179465728,2016-08-01 23:08:47 +0000,WhiteHouse,"RT @VP: Proud to marry Brian and Joe at my house. Couldn't be happier, two longtime White House staffers, two great guys. https://t.co/0om1PT7bKh"
760249036091686912,2016-08-01 23:01:09 +0000,WhiteHouse,"""It’s through your sacrifices that this country we love remains free and strong."" —@POTUS to America's veterans: https://t.co/8k4avKlocb"
760241362541260800,2016-08-01 22:30:40 +0000,WhiteHouse,Here's how we're making it easier for veterans to access the care they need through https://t.co/gZga6swBZe: https://t.co/MQJiRQ5CRQ
760238442991058944,2016-08-01 22:19:04 +0000,WhiteHouse,“I do have to point out—Republicans in Congress have proposed cutting my VA budget.” —@POTUS at @DAVHQ https://t.co/MQJiRQ5CRQ
760226603247013888,2016-08-01 21:32:01 +0000,WhiteHouse,RT @TaskandPurpose: An Exclusive From @POTUS: Keeping Our Covenant With America’s Veterans https://t.co/q7LexBuEIy https://t.co/S795ETZaR7
760220290215452672,2016-08-01 21:06:56 +0000,WhiteHouse,"""No war should ever be forgotten and no veteran should ever be overlooked."" —@POTUS at @DAVHQ #DAVets16 https://t.co/18Pmqh9HXU"
760196156617920512,2016-08-01 19:31:02 +0000,WhiteHouse,"""No one—no one—has given more for our freedom and security than our Gold Star families."" —@POTUS https://t.co/t5oElG6szB"
760192921643515905,2016-08-01 19:18:10 +0000,WhiteHouse,"""Don’t just talk about standing with veterans—don’t just talk about me—do something to support our veterans"" —@POTUS https://t.co/MQJiRQ5CRQ"
760187522664148992,2016-08-01 18:56:43 +0000,WhiteHouse,"“We’ve increased funding for veterans mental health care by more than 75%—billions more dollars"" —@POTUS #DAVets16 https://t.co/P0elMg1yW6"
760185052122771456,2016-08-01 18:46:54 +0000,WhiteHouse,"""If you want dedication, if you want to get the job done, hire a vet! Hire a military spouse!” —@POTUS #DAVets16 https://t.co/Vbkb1li4kq"
760177728997957637,2016-08-01 18:17:48 +0000,WhiteHouse,"""When we take care of each other, when we uphold that sacred covenant, then there is nothing we can’t do."" —@POTUS at @DAVHQ."
760177188251508736,2016-08-01 18:15:39 +0000,WhiteHouse,"“To every company in America—if you want talent, if you want dedication...hire a vet! Hire a military spouse!” —@POTUS at @DAVHQ"
760177045078802437,2016-08-01 18:15:05 +0000,WhiteHouse,"“We’ve cut veterans unemployment by more than half—down to 4.2 percent...lower than the national average."" —@POTUS https://t.co/LKFyeuIIyc"
760176711342264320,2016-08-01 18:13:46 +0000,WhiteHouse,"“Starting this fall, we’ll close loopholes to protect our troops and military families from predatory pay-day lenders. ” —@POTUS at @DAVHQ"
760176432546930688,2016-08-01 18:12:39 +0000,WhiteHouse,"“We’ve helped more than 1.6 million veterans and their families realize their dream of an education."" —@POTUS https://t.co/RnznDWwkDy"
760176201465856000,2016-08-01 18:11:44 +0000,WhiteHouse,“We will not stop until every veteran who fought for America has a home in America. This is something we've got to get done.” —@POTUS
760176034515787777,2016-08-01 18:11:04 +0000,WhiteHouse,"""I can announce that, nationally, we have now reduced the number of homeless veterans by 47%—nearly half."" —@POTUS https://t.co/pwh6Q2uE2s"
760175811659837440,2016-08-01 18:10:11 +0000,WhiteHouse,"“We’ve got to keep fighting for the dignity of every veteran—and that includes ending the tragedy...of veteran homelessness"" —@POTUS"
760175250856218624,2016-08-01 18:07:57 +0000,WhiteHouse,"“From it's peak, we’ve now slashed that backlog by nearly 90 percent.” —@POTUS on the disability claims backlog https://t.co/N0lKrnnvOG"
